"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"6279","Pafah1b1","11","trans",112782998,4.81590880927728,"Significant_005","Pafah1b1","11",74673949,74724384,NA,1708619994,FALSE,-0.0857066565479829
"6280","Gstt1","2","trans",155250062,4.81581265538157,"Significant_005","Gstt1","10",75783813,75798584,NA,357722033,FALSE,-0.0323446536107539
"6281","Arpc3","4","trans",143128225,4.81570603605307,"Significant_005","Arpc3","5",122391878,122406181,NA,701753100,FALSE,0.0785814167562592
"6282","Ppp1r3b__2","8","cis",35375813,4.81422540538775,"Significant_005","Ppp1r3b","8",35375694,35388139,NA,1225521493,FALSE,-0.0517320712548478
"6283","D230025D16Rik","11","trans",26387112,4.81298432720975,"Significant_005","D230025D16Rik","8",105225146,105253053,NA,1622224108,FALSE,0.00622099338402291
"6284","S100a8__1","3","trans",103067622,4.81224855121901,"Significant_005","S100a8","3",90669071,90670034,NA,494652817,FALSE,0.307598671020221
"6285","Gnpat","8","cis",123899396,4.81205252426074,"Significant_005","Gnpat","8",124863033,124890057,NA,1314045076,FALSE,0.0142476265711182
"6286","Gnpat","8","trans",123835193,4.81205252396545,"Significant_005","Gnpat","8",124863033,124890057,NA,1313980873,FALSE,0.0142476265711182
"6287","Top1","3","trans",116489640,4.81173859734026,"Significant_005","Top1","2",160645897,160722764,NA,508074835,FALSE,-0.160744262156329
"6288","Coro1c","18","trans",65814754,4.811677345986,"Significant_001","Coro1c","5",113842439,113908706,NA,2495425922,FALSE,0.0329630176163473
"6289","Hspb8","17","trans",50733176,4.8114250369808,"Significant_005","Hspb8","5",116408491,116422864,NA,2378357073,FALSE,0.134788189987163
"6290","Htatip2","6","trans",65098688,4.81121516963016,"Significant_005","Htatip2","7",49759045,49774000,NA,946066363,FALSE,0.0125487329434698
"6291","C6__2","3","trans",100162550,4.81110268636455,"Significant_005","C6","15",4727067,4804045,NA,491747745,FALSE,0.097421264757285
"6292","Dusp3__1","13","trans",69634256,4.81013127070539,"Significant_005","Dusp3","11",101971141,101987013,NA,1921682817,FALSE,0.00153815191765856
"6293","Plaa","3","trans",131298364,4.8095813295392,"Significant_005","Plaa","4",94565139,94603247,NA,522883559,FALSE,0.14114861114039
"6294","Col6a1","19","trans",5455056,4.80899081333399,"Significant_005","Col6a1","10",76708792,76726044,NA,2532768863,FALSE,0.0707113294123434
"6295","Nup35","3","trans",132086173,4.80872736741264,"Significant_005","Nup35","2",80638812,80660071,NA,523671368,FALSE,0.0140078150347727
"6296","Gm4952","18","trans",69687770,4.80859803086222,"Significant_005","Gm4952","19",12599984,12627616,NA,2499298938,FALSE,-0.105691056910569
"6297","Esyt1","10","trans",127504639,4.8076898970486,"Significant_005","Esyt1","10",128510248,128525859,NA,1585646642,FALSE,0.127151098650139
"6298","Tomm34","16","trans",14109499,4.80763391418224,"Significant_005","Tomm34","2",164053538,164071178,NA,2236525628,FALSE,0.0337500263507389
"6299","Bcap31","16","trans",10509374,4.80693884903414,"Significant_005","Bcap31","X",73686178,73717815,NA,2232925503,FALSE,0.126267827166415
"6300","Nadk","4","trans",154299883,4.80693192425035,"Significant_005","Nadk","4",155562381,155591001,NA,712924758,FALSE,-0.0216112513930229
"6301","Eci2","3","trans",142560092,4.80676859658704,"Significant_005","Eci2","13",34977748,35027115,NA,534145287,FALSE,-0.204348223257513
"6302","Oat","7","cis",133123180,4.80534950528468,"Significant_005","Oat","7",132557475,132576398,NA,1170827401,FALSE,-0.00988679722579421
"6303","Dip2c__1","1","trans",71890290,4.80462498472351,"Significant_005","Dip2c","13",9276507,9668928,NA,71890290,FALSE,-0.068663929518433
"6304","Acvr2a","11","trans",7201915,4.80433107436064,"Significant_005","Acvr2a","2",48814109,48903264,NA,1603038911,FALSE,-0.0719798602139852
"6305","Mpdz","4","cis",80910693,4.80388027635501,"Significant_005","Mpdz","4",81278499,81442897,NA,639535568,FALSE,0.0923274414930384
"6306","Slc6a9","11","trans",86552950,4.80358886499627,"Significant_005","Slc6a9","4",117835258,117869305,NA,1682389946,FALSE,-0.0412383635909691
"6307","Mlxipl","18","trans",75697544,4.80341308625998,"Significant_005","Mlxipl","5",135089890,135139768,"Mlxipl",2505308712,TRUE,-0.181241095233393
"6308","Tubb4b","13","trans",38499856,4.80338530583088,"Significant_005","Tubb4b","2",25222158,25224702,NA,1890548417,FALSE,-0.109696369219526
"6309","Prcc","6","trans",97184223,4.80307946877268,"Significant_005","Prcc","3",87858903,87885562,NA,978151898,FALSE,-0.16140727052152
"6310","Rab24","12","trans",76152503,4.80245955915886,"Significant_005","Rab24","13",55319223,55321980,NA,1801072042,FALSE,-0.0990562710716755
"6311","Slc46a3","2","trans",163046079,4.8018354531226,"Significant_005","Slc46a3","5",147875897,147894861,NA,365518050,FALSE,-0.0656825749167592
"6312","Tinf2","6","trans",39146973,4.80148295094497,"Significant_005","Tinf2","14",55676208,55682159,NA,920114648,FALSE,0.0438007605276748
"6313","Pigs__1","1","trans",153760813,4.80146723148518,"Significant_005","Pigs","11",78328422,78342776,NA,153760813,FALSE,-0.0913843624175222
"6314","Ubfd1","6","trans",71632532,4.80143829591503,"Significant_005","Ubfd1","7",122067095,122082199,NA,952600207,FALSE,0.0783565571178616
"6315","Fbln1","15","trans",93500061,4.80136747021041,"Significant_005","Fbln1","15",85205949,85286294,NA,2204872505,FALSE,0.255667310866284
"6316","Rbbp9","2","trans",73286370,4.80108680987653,"Significant_005","Rbbp9","2",144542265,144550859,NA,275758341,FALSE,-0.1027678816114
"6317","Cox10","2","trans",113593123,4.8009431712283,"Significant_005","Cox10","11",63962627,64079472,NA,316065094,FALSE,-0.0963845859697982
"6318","Calm1","17","trans",86833229,4.80074509169239,"Significant_005","Calm1","12",100199435,100209824,NA,2414457126,FALSE,0.0247134796326356
"6319","Etl4","2","cis",20744151,4.80033839978806,"Significant_001","Etl4","2",19910207,20810535,NA,223216122,FALSE,0.0517387974225464
"6320","Rnf10","4","trans",141516845,4.80002034770046,"Significant_005","Rnf10","5",115241770,115272921,NA,700141720,FALSE,0.0274346113710573
"6321","Acad9","8","trans",69903057,4.79999751096429,"Significant_005","Acad9","3",36065979,36092857,NA,1260048737,FALSE,-0.0911876102339243
"6322","Nubpl","12","cis",52504364,4.79999713968836,"Significant_005","Nubpl","12",52097746,52310970,NA,1777423903,FALSE,-0.0193168483110933
"6323","Arvcf","2","trans",164792774,4.79977578081703,"Significant_005","Arvcf","16",18348182,18407076,NA,367264745,FALSE,0.0594168347698515
"6324","Cyb5r4","9","cis",86307734,4.79905791277492,"Significant_005","Cyb5r4","9",87022008,87077774,NA,1412854627,FALSE,0.0711761178957998
"6325","Rcl1","3","trans",153907386,4.79902795338149,"Significant_005","Rcl1","19",29101375,29143851,NA,545492581,FALSE,-0.0743697893890449
"6326","Lrrfip1__1","1","trans",97706259,4.79850650003019,"Significant_005","Lrrfip1","1",90996930,91128944,NA,97706259,FALSE,0.0270221007063112
"6327","Setd1b","12","trans",91401098,4.79833928291825,"Significant_005","Setd1b","5",123142040,123168630,NA,1816320637,FALSE,-0.138691138301817
"6328","Set","3","trans",104789249,4.79719735255014,"Significant_005","Set","2",30061996,30072577,NA,496374444,FALSE,0.0731143054634711
"6329","Rnf113a2","3","trans",57842801,4.79645916701638,"Significant_005","Rnf113a2","12",84417200,84418578,NA,449427996,FALSE,-0.0790040732843339
"6330","Flt4","9","trans",41590297,4.7962630569646,"Significant_005","Flt4","11",49609679,49652739,NA,1368137190,FALSE,0.0147119210455517
"6331","Hsp90b1","10","trans",95322644,4.79604584923808,"Significant_005","Hsp90b1","10",86690841,86705444,NA,1553464647,FALSE,-0.0343543366289324
"6332","Serac1","2","trans",164792774,4.79570315449559,"Significant_005","Serac1","17",6040571,6079789,NA,367264745,FALSE,-0.0625202781813822
"6333","Lama5__1","15","trans",10358582,4.79551136912908,"Significant_005","Lama5","2",180176373,180225904,NA,2121731026,FALSE,0.0734121736502059
"6334","Rrp9","3","trans",132774503,4.79544703376369,"Significant_005","Rrp9","9",106477309,106485415,NA,524359698,FALSE,0.0535343988489046
"6335","Gbf1__2","19","trans",44515959,4.79520358794821,"Significant_005","Gbf1","19",46152509,46286510,NA,2571829766,FALSE,0.066329049640988
"6336","Gbf1__2","19","cis",45527894,4.79520358794744,"Significant_005","Gbf1","19",46152509,46286510,NA,2572841701,FALSE,0.066329049640988
"6337","Timmdc1","16","cis",39026659,4.7945497740089,"Significant_005","Timmdc1","16",38497843,38522778,NA,2261442788,FALSE,0.0224717516116746
"6338","Rnpep","19","trans",53310593,4.79397820801954,"Significant_005","Rnpep","1",135262699,135284423,NA,2580624400,FALSE,0.193133348792433
"6339","Dennd3","15","trans",39683891,4.79371287413176,"Significant_005","Dennd3","15",73512560,73572242,NA,2151056335,FALSE,-0.00297640138898732
"6340","Anapc2","9","trans",67302567,4.79355394716471,"Significant_005","Anapc2","2",25272466,25285916,NA,1393849460,FALSE,0.0370700763207454
"6341","Aaas","3","trans",123299634,4.79266684401085,"Significant_005","Aaas","15",102338247,102350759,NA,514884829,FALSE,-0.0100156582826673
"6342","Ceacam1","3","trans",137866850,4.79261783207299,"Significant_005","Ceacam1","7",25461702,25477647,NA,529452045,FALSE,-0.0214067817532322
"6343","Eif3d","3","trans",123368431,4.79160065270269,"Significant_005","Eif3d","15",77958998,77970824,NA,514953626,FALSE,-0.0270604521084105
"6344","Abcd4","9","trans",118672883,4.79113082045163,"Significant_005","Abcd4","12",84601869,84617485,NA,1445219776,FALSE,-0.0658776396902199
"6345","Vps13d","4","trans",149716402,4.79101563988046,"Significant_005","Vps13d","4",144871045,145195037,NA,708341277,FALSE,-0.0239529405126324
"6346","Vcam1","9","trans",20879646,4.79071970984726,"Significant_005","Vcam1","3",116110020,116129688,NA,1347426539,FALSE,0.229866410867695
"6347","Atg2b","12","cis",105700784,4.78999813383941,"Significant_005","Atg2b","12",105613539,105685297,NA,1830620323,FALSE,-0.00373823865479835
"6348","Tnfaip8l1","1","trans",136629313,4.78966494128576,"Significant_005","Tnfaip8l1","17",56162439,56184249,"Tnfaip8l1",136629313,TRUE,-0.11524870081663
"6349","Lclat1","5","trans",100846828,4.7894218949491,"Significant_005","Lclat1","17",73107985,73243368,NA,822979819,FALSE,-0.019763291907066
"6350","Inf2","12","trans",119202477,4.78881407079425,"Significant_001","Inf2","12",112588744,112615557,NA,1844122016,FALSE,0.139012444575613
"6351","Gars","6","trans",7041664,4.78799992031639,"Significant_005","Gars","6",55038001,55079504,NA,888009339,FALSE,0.0788484375768563
"6352","Itgb2","18","trans",66465156,4.78782856953574,"Significant_005","Itgb2","10",77530329,77565708,NA,2496076324,FALSE,0.285883564445824
"6353","Fbxl15","19","cis",46045392,4.78743738308599,"Significant_005","Fbxl15","19",46328184,46330446,NA,2573359199,FALSE,0.0805202499682603
"6354","Mrpl41","2","trans",129593240,4.78617673124993,"Significant_005","Mrpl41","2",24972470,24975098,NA,332065211,FALSE,-0.0399638872039386
"6355","Slc25a10","4","trans",143128225,4.78577496983245,"Significant_005","Slc25a10","11",120491837,120501161,NA,701753100,FALSE,0.0245026737216378
"6356","Mob4","12","trans",54179082,4.78533895788978,"Significant_005","Mob4","1",55131245,55154899,NA,1779098621,FALSE,0.0537601038242887
"6357","Sh3bp2","9","trans",61913339,4.78508045541808,"Significant_005","Sh3bp2","5",34525784,34563639,NA,1388460232,FALSE,0.0122501611863314
"6358","Impa2","2","trans",101797499,4.78469874136509,"Significant_005","Impa2","18",67289247,67319216,NA,304269470,FALSE,0.159952919356565
"6359","Timm10","3","trans",141834769,4.78404627444442,"Significant_005","Timm10","2",84827021,84830213,NA,533419964,FALSE,0.0794904710180705
"6360","Etfdh","4","trans",44072371,4.78404191314027,"Significant_005","Etfdh","3",79603788,79628767,NA,602697246,FALSE,-0.0770214530148759
"6361","Klf13","2","trans",164562841,4.78341224493196,"Significant_005","Klf13","7",63886351,63938915,NA,367034812,FALSE,-0.0984381858601305
"6362","Zfp638","3","trans",103740526,4.78291124841323,"Significant_005","Zfp638","6",83867068,83986871,NA,495325721,FALSE,-0.117691038101821
"6363","Emg1","11","trans",111027884,4.78253286650476,"Significant_005","Emg1","6",124704370,124712186,NA,1706864880,FALSE,-0.128877540944293
"6364","Cryz","3","trans",153205543,4.78234436337725,"Significant_005","Cryz","3",154596711,154623182,NA,544790738,FALSE,0.0980739366598506
"6365","Sec61a1","3","trans",131582451,4.7822137958623,"Significant_005","Sec61a1","6",88503607,88518800,NA,523167646,FALSE,0.0925508217917097
"6366","Ctss","12","trans",84972958,4.7815726113099,"Significant_005","Ctss","3",95526786,95556405,NA,1809892497,FALSE,0.0151007300911384
"6367","Dhx40","11","cis",86769074,4.78007430479589,"Significant_005","Dhx40","11",86768849,86807877,NA,1682606070,FALSE,0.0508616707529403
"6368","Cog5","12","trans",51372450,4.77996073591457,"Significant_005","Cog5","12",31654819,31937630,NA,1776291989,FALSE,0.0825092750638322
"6369","Hpca","12","trans",57541013,4.77984430565445,"Significant_005","Hpca","4",129111570,129125919,NA,1782460552,FALSE,0.0156018564234225
"6370","Jchain","9","trans",119044053,4.77972642782527,"Significant_005","Jchain","5",88519809,88527897,NA,1445590946,FALSE,-0.0684346255735677
"6371","Kif16b","9","trans",106882507,4.77950174516628,"Significant_005","Kif16b","2",142618340,142901609,NA,1433429400,FALSE,-0.0406692152520137
"6372","Nubpl","13","trans",86046323,4.77927032413638,"Significant_005","Nubpl","12",52097746,52310970,NA,1938094884,FALSE,-0.0193168483110933
"6373","Igha__1","9","trans",113707662,4.7790853330326,"Significant_005","Igha","12",113256204,113260236,NA,1440254555,FALSE,0.0108774019623209
"6374","U2af1l4","4","trans",149898298,4.77888733176142,"Significant_005","U2af1l4","7",30563340,30565364,NA,708523173,FALSE,-0.104839961065892
"6375","Endog__1","6","trans",124515681,4.77876768047008,"Significant_005","Endog","2",30171408,30174069,NA,1005483356,FALSE,-0.0847943262411347
"6376","Fam162a","16","cis",35156158,4.7780965000685,"Significant_005","Fam162a","16",36043844,36071561,NA,2257572287,FALSE,-0.105136304068163
"6377","Pla1a","4","trans",46877417,4.77796746275752,"Significant_005","Pla1a","16",38396117,38433191,NA,605502292,FALSE,-0.00880710427538222
"6378","Dus2","8","cis",106981175,4.77774427636196,"Significant_005","Dus2","8",106011478,106053840,NA,1297126855,FALSE,0.0629434750102273
"6379","Slirp","9","trans",105702244,4.77718478182804,"Significant_005","Slirp","12",87443896,87449924,NA,1432249137,FALSE,0.0122618771563688
"6380","Tbc1d24","2","trans",124667214,4.776576696439,"Significant_005","Tbc1d24","17",24175431,24205562,NA,327139185,FALSE,0.11749354624836
"6381","Aldh1l1","11","trans",70984932,4.77649990553649,"Significant_005","Aldh1l1","6",90550768,90599171,NA,1666821928,FALSE,0.0124867367947664
"6382","Diaph1","2","trans",124667214,4.77608992307373,"Significant_005","Diaph1","18",37843601,37935622,NA,327139185,FALSE,0.188270759112085
"6383","Sult1a1__1","11","trans",111027884,4.77605029572139,"Significant_005","Sult1a1","7",126672865,126690443,NA,1706864880,FALSE,-0.102230899070628
"6384","Mrpl24","13","trans",77902761,4.77589098881294,"Significant_005","Mrpl24","3",87918131,87923450,NA,1929951322,FALSE,-0.0658494265682969
"6385","Blmh","17","trans",85032796,4.77558122148892,"Significant_005","Blmh","11",76945656,76987389,NA,2412656693,FALSE,0.0279598906620008
"6386","R3hdm4","15","trans",11981721,4.77543200714634,"Significant_005","R3hdm4","10",79910052,79916930,NA,2123354165,FALSE,0.0335771109840391
"6387","Smpd4","6","trans",86736969,4.77492401568642,"Significant_005","Smpd4","16",17619354,17644830,NA,967704644,FALSE,-0.14141827363907
"6388","Nucb2__1","10","trans",112925758,4.77449382682506,"Significant_005","Nucb2","7",116504352,116540588,NA,1571067761,FALSE,0.0565471312359279
"6389","Otc","3","trans",107624626,4.77380124789742,"Significant_005","Otc","X",10252230,10321024,NA,499209821,FALSE,-0.224529375803698
"6390","Mrps12","3","trans",88549882,4.77379780377811,"Significant_001","Mrps12","7",28739641,28741821,NA,480135077,FALSE,-0.0887282079389506
"6391","Pik3c2a__1","3","trans",115888054,4.77304161448957,"Significant_005","Pik3c2a","7",116337265,116443465,NA,507473249,FALSE,0.0844136607936351
"6392","Rap1gds1__2","3","trans",107696436,4.77205305848895,"Significant_005","Rap1gds1","3",138925897,139075228,NA,499281631,FALSE,-0.0473861998913377
"6393","Aspdh","7","cis",44471617,4.77159763899667,"Significant_005","Aspdh","7",44465435,44467751,NA,1082175838,FALSE,-0.23179515286942
"6394","Btf3l4","5","trans",137288623,4.77123964460697,"Significant_005","Btf3l4","4",108814295,108834302,NA,859421614,FALSE,-0.0384089719313314
"6395","Pdcd6","3","trans",50914831,4.77090466522056,"Significant_005","Pdcd6","13",74303121,74317326,NA,442500026,FALSE,0.0491669653083739
"6396","Tmem245","2","trans",59882513,4.7704793751615,"Significant_005","Tmem245","4",56876003,56947455,NA,262354484,FALSE,0.109692618036649
"6397","Hbs1l__1","11","trans",20831229,4.77027245968264,"Significant_005","Hbs1l","10",21295979,21368889,NA,1616668225,FALSE,-0.141570222962385
"6398","Ganab","3","trans",117319991,4.77012513111445,"Significant_005","Ganab","19",8898057,8916742,NA,508905186,FALSE,-0.251175242953812
"6399","2210016L21Rik","5","cis",115673092,4.76995972544078,"Significant_005","2210016L21Rik","5",114942154,114948540,NA,837806083,FALSE,-0.114107971617599
"6400","Urah","7","trans",134724388,4.76930939026726,"Significant_005","Urah","7",140834958,140837971,NA,1172428609,FALSE,-0.0313598110143216
"6401","Scaf1","3","trans",135436984,4.7681283694954,"Significant_005","Scaf1","7",45002946,45016404,NA,527022179,FALSE,0.0620124419867681
"6402","Des","11","trans",101445211,4.76764260786296,"Significant_005","Des","1",75360292,75368579,NA,1697282207,FALSE,0.17667643400721
"6403","Napsa","7","trans",43471954,4.76714243882781,"Significant_005","Napsa","7",44572445,44586846,NA,1081176175,FALSE,-0.183568677792041
"6404","Tbcd","3","trans",116489640,4.76679982438855,"Significant_005","Tbcd","11",121451991,121617170,NA,508074835,FALSE,0.10041050092398
"6405","Acyp2","12","trans",79290877,4.76617231271145,"Significant_005","Acyp2","11",30505992,30649608,NA,1804210416,FALSE,0.143431759229649
"6406","Fcho2","5","trans",119671279,4.76590953651439,"Significant_005","Fcho2","13",98723406,98816577,NA,841804270,FALSE,-0.0680923697611759
"6407","Grn","19","trans",38370777,4.76582750418647,"Significant_005","Grn","11",102430507,102436809,NA,2565684584,FALSE,0.0338870431893688
"6408","Spryd4","10","cis",128567899,4.76504252180911,"Significant_001","Spryd4","10",128209908,128211794,NA,1586709902,FALSE,-0.104763510902179
"6409","C1qa","6","trans",147109879,4.76402547996017,"Significant_005","C1qa","4",136895916,136898844,NA,1028077554,FALSE,-0.0168009141051503
"6410","Acmsd","2","trans",59646848,4.76349244973162,"Significant_005","Acmsd","1",127729413,127767564,NA,262118819,FALSE,-0.169045260029091
"6411","Stard7","18","trans",24020303,4.76305999366721,"Significant_005","Stard7","2",127270202,127298935,NA,2453631471,FALSE,-0.0247993341703226
"6412","Coil","6","trans",13871117,4.76289585187646,"Significant_005","Coil","11",88973935,88991613,NA,894838792,FALSE,-0.0112922209936869
"6413","Epm2a","3","trans",53857915,4.76232265659993,"Significant_005","Epm2a","10",11342691,11459664,NA,445443110,FALSE,-0.0258377778246235
"6414","Pla2g12b__1","10","trans",63056899,4.7622831660296,"Significant_005","Pla2g12b","10",59403420,59421976,NA,1521198902,FALSE,-0.0202993412236031
"6415","Gm6768","11",NA,107498044,4.76227932246837,"Significant_005","Gm6768",NA,NA,NA,NA,1703335040,FALSE,-0.0229879946642952
"6416","Sepsecs","3","trans",130696384,4.76211379300981,"Significant_005","Sepsecs","5",52640089,52669764,NA,522281579,FALSE,0.134627681626859
"6417","Sp3","3","trans",126729417,4.76180110076873,"Significant_005","Sp3","2",72936430,72980446,NA,518314612,FALSE,0.0399356740820156
"6418","Fn1","18","trans",66504360,4.76163995083859,"Significant_005","Fn1","1",71585473,71653280,NA,2496115528,FALSE,0.249769870213827
"6419","Isyna1","15","trans",12271785,4.76111901816837,"Significant_005","Isyna1","8",70594481,70597290,NA,2123644229,FALSE,0.166993415828713
"6420","Syk","2","trans",124667214,4.76104645196314,"Significant_005","Syk","13",52582610,52648792,NA,327139185,FALSE,0.225606229457321
"6421","Cacul1","3","trans",104794874,4.76044498646516,"Significant_005","Cacul1","19",60524696,60581023,NA,496380069,FALSE,0.0576817277715866
"6422","Mrps31__1","12","trans",100548868,4.76040883057763,"Significant_005","Mrps31","8",22410449,22429669,NA,1825468407,FALSE,-0.0596932071308613
"6423","Zfp467","1","trans",127903751,4.7603871416969,"Significant_005","Zfp467","6",48427692,48445992,NA,127903751,FALSE,-0.0843940342011675
"6424","Fbxw9","2","trans",94427062,4.76005692100076,"Significant_005","Fbxw9","8",85060119,85067121,NA,296899033,FALSE,0.183858702318165
"6425","Cps1","4","trans",143128225,4.75996224235747,"Significant_005","Cps1","1",67122426,67231267,NA,701753100,FALSE,-0.157872546746211
"6426","Gpx4","2","trans",94427062,4.75915675844071,"Significant_005","Gpx4","10",80047166,80056439,NA,296899033,FALSE,0.196393813549199
"6427","Aspdh","7","trans",43465372,4.7579882685849,"Significant_005","Aspdh","7",44465435,44467751,NA,1081169593,FALSE,-0.23179515286942
"6428","Fbln2","2","trans",62360642,4.75772198969884,"Significant_005","Fbln2","6",91212460,91272540,NA,264832613,FALSE,0.247250509164969
"6429","unknow_216","2",NA,136014041,4.75758431187794,"Significant_005","unknow_216",NA,NA,NA,NA,338486012,FALSE,-0.00181974636403391
"6430","Atp6v0d1","3","trans",113569959,4.75691242180396,"Significant_005","Atp6v0d1","8",105524461,105566064,NA,505155154,FALSE,-0.0521182480623423
"6431","Urah__1","7","cis",140846701,4.75641720316492,"Significant_005","Urah","7",140834958,140837971,NA,1178550922,FALSE,-0.0313598110143216
"6432","Psmc4","17","trans",35957088,4.75584043400123,"Significant_005","Psmc4","7",28041702,28050092,NA,2363580985,FALSE,-0.0105894835957867
"6433","Arpc3","3","trans",142560092,4.75550852063614,"Significant_005","Arpc3","5",122391878,122406181,NA,534145287,FALSE,0.0785814167562592
"6434","Cog6","3","cis",52345617,4.75550375512923,"Significant_005","Cog6","3",52982123,53017223,NA,443930812,FALSE,-0.0803105295274256
"6435","Hopx","5","cis",76532791,4.75489662460189,"Significant_005","Hopx","5",77086986,77115123,NA,798665782,FALSE,0.000400531230895714
"6436","Kdsr","16","trans",93793209,4.75459275951963,"Significant_005","Kdsr","1",106720410,106759742,NA,2316209338,FALSE,0.0821229560610213
"6437","Psmb6","15","trans",100218414,4.75451238866741,"Significant_005","Psmb6","11",70525324,70527858,NA,2211590858,FALSE,-0.0285360934853947
"6438","Ufc1","1","cis",171276572,4.75406098835356,"Significant_005","Ufc1","1",171288564,171295002,NA,171276572,FALSE,0.102500860790803
"6439","Fam175b","2",NA,164392906,4.75355183351009,"Significant_005","Fam175b",NA,NA,NA,NA,366864877,FALSE,0.19809431456458
"6440","Eng","18","trans",84087684,4.753412050232,"Significant_001","Eng","2",32646595,32682669,NA,2513698852,FALSE,0.0454989424570132
"6441","Pawr","2","trans",164218207,4.75277746466949,"Significant_005","Pawr","10",108332189,108414391,NA,366690178,FALSE,0.116632318143653
"6442","Plekha5__1","6","trans",143090617,4.75219895850403,"Significant_005","Plekha5","6",140423639,140597110,NA,1024058292,FALSE,0.102212124080911
"6443","Rpp40","6","trans",66535495,4.75142892014043,"Significant_005","Rpp40","13",35895104,35911565,NA,947503170,FALSE,-0.0333487891001177
"6444","Tmpo__3","10","trans",100568831,4.75097857050146,"Significant_005","Tmpo","10",91147571,91181752,NA,1558710834,FALSE,0.10744777283555
"6445","Cdv3","3","trans",132086173,4.75015374328798,"Significant_005","Cdv3","9",103353102,103365835,NA,523671368,FALSE,0.100495140289749
"6446","Col5a2","3","trans",137866850,4.75009848307642,"Significant_005","Col5a2","1",45374331,45503282,NA,529452045,FALSE,0.216444929116685
"6447","Asah2","19","cis",32701608,4.74997748875226,"Significant_005","Asah2","19",31984646,32103140,NA,2560015415,FALSE,-0.126549958385645
"6448","Zbtb21","8","trans",110882168,4.74985461027236,"Significant_005","Zbtb21","16",97945795,97962627,NA,1301027848,FALSE,0.102036493971978
"6449","Odf2l","3","trans",141856489,4.7494927749162,"Significant_005","Odf2l","3",145118569,145153915,NA,533441684,FALSE,-0.0128880650387518
"6450","2010107G23Rik","3",NA,137931911,4.74927695360608,"Significant_005","2010107G23Rik",NA,NA,NA,NA,529517106,FALSE,0.192484024319711
"6451","Rel","18","trans",74089613,4.74892283705901,"Significant_005","Rel","11",23736847,23770969,NA,2503700781,FALSE,0.217509063465418
"6452","1700024P16Rik","6",NA,11900525,4.74881760830632,"Significant_005","1700024P16Rik",NA,NA,NA,NA,892868200,FALSE,0.192114902641218
"6453","Abcb11__1","2","cis",69501524,4.74855511399619,"Significant_005","Abcb11","2",69238282,69342616,NA,271973495,FALSE,-0.0301220865704772
"6454","Pank1","19","trans",36104382,4.74852553126762,"Significant_005","Pank1","19",34806935,34883423,NA,2563418189,FALSE,-0.051674814412457
"6455","Pknox1","7","trans",46710593,4.74839097488461,"Significant_005","Pknox1","17",31564722,31607693,NA,1084414814,FALSE,-0.100700934579439
"6456","Tmem82","4","cis",141861829,4.74700591557383,"Significant_005","Tmem82","4",141614233,141618633,NA,700486704,FALSE,0.119440620020729
"6457","Srp72__1","5","trans",121622688,4.74665990559207,"Significant_005","Srp72","5",76974701,76999935,NA,843755679,FALSE,-0.0750539311788969
"6458","Sult5a1__1","10","trans",14420547,4.74653202211888,"Significant_005","Sult5a1","8",123142843,123158914,NA,1472562550,FALSE,-0.0534272790535839
"6459","Fetub","11","trans",107337504,4.74650187778119,"Significant_005","Fetub","16",22918382,22939768,NA,1703174500,FALSE,-0.0237695552201329
"6460","Cdo1","18","trans",42275117,4.74649451668556,"Significant_005","Cdo1","18",46713193,46728502,NA,2471886285,FALSE,-0.118044283295037
"6461","Fbxo30","3","trans",123507810,4.74620841132936,"Significant_005","Fbxo30","10",11281330,11305750,NA,515093005,FALSE,-0.0172805371778414
"6462","Endog","12","trans",45074417,4.7458346256204,"Significant_005","Endog","2",30171408,30174069,NA,1769993956,FALSE,-0.0847943262411347
"6463","Kif13b__1","14","trans",65764428,4.74539869864251,"Significant_005","Kif13b","14",64652492,64809618,NA,2045234628,FALSE,-0.0769792918326763
"6464","Kif13b__1","14","cis",65039504,4.74539869864251,"Significant_005","Kif13b","14",64652492,64809618,NA,2044509704,FALSE,-0.0769792918326763
"6465","Ugt1a5__1","12","trans",91401098,4.74537443173858,"Significant_005","Ugt1a5","1",88166012,88220002,NA,1816320637,FALSE,-0.0563388991960421
"6466","Rasa3","8","cis",13485680,4.74533164039169,"Significant_005","Rasa3","8",13567218,13677587,NA,1203631360,FALSE,0.100479692996482
"6467","H6pd__1","4","cis",149898298,4.74526967997994,"Significant_005","H6pd","4",149979474,150009023,NA,708523173,FALSE,0.0684486793009676
"6468","Capns1","19","trans",4476998,4.74522690997389,"Significant_005","Capns1","7",30186934,30198883,NA,2531790805,FALSE,0.267463513010238
"6469","Plec__2","4","trans",3583434,4.74513093098357,"Significant_005","Plec","15",76170974,76231378,NA,562208309,FALSE,0.0440654622622285
"6470","Ighv6-5","11","trans",117141679,4.74435956275804,"Significant_005","Ighv6-5","12",114416596,114416895,NA,1712978675,FALSE,-0.0760202570215407
"6471","Rrp7a","12","trans",106491886,4.74377652834723,"Significant_005","Rrp7a","15",83115846,83122801,NA,1831411425,FALSE,-0.127579737335835
