"","Phenotype","Chr","qtl_type","Pos_bp","Lod","Status","Gene","Gene_chr","Gene_start","Gene_end","mash_protein","abs_pos","is_mash","mouse_tau"
"5938","Eif2s3x","4","trans",11169761,4.88549097492574,"Significant_005","Eif2s3x","X",94188709,94212651,NA,569794636,FALSE,-0.173163002157247
"5939","Dopey2","18",NA,70628816,4.88465485477077,"Significant_005","Dopey2",NA,NA,NA,NA,2500239984,FALSE,0.0923133349320769
"5940","Zc3hav1__1","1","trans",184846358,4.88458202765001,"Significant_005","Zc3hav1","6",38305286,38355352,NA,184846358,FALSE,-0.0583683855221478
"5941","Vps36","2","trans",113833858,4.88409452396064,"Significant_005","Vps36","8",22192833,22220953,NA,316305829,FALSE,0.236355428909986
"5942","Asrgl1","2","trans",119600610,4.88409227207255,"Significant_005","Asrgl1","19",9111719,9135566,NA,322072581,FALSE,0.165798848999726
"5943","Cwf19l1","17","trans",12419202,4.88163759059245,"Significant_005","Cwf19l1","19",44108637,44135876,NA,2340043099,FALSE,-0.0841315295744051
"5944","Ampd3","14","trans",69805314,4.88162181467814,"Significant_005","Ampd3","7",110767790,110812409,NA,2049275514,FALSE,0.0306117199156248
"5945","Pdss2","10","cis",43579190,4.88129534480553,"Significant_005","Pdss2","10",43218248,43464882,NA,1501721193,FALSE,0.0746941541534401
"5946","Vps25","8","trans",25942764,4.88078606432874,"Significant_005","Vps25","11",101252326,101259551,NA,1216088444,FALSE,0.153295997968655
"5947","Micall2","2","trans",79330886,4.88070805939006,"Significant_005","Micall2","5",139706692,139736333,NA,281802857,FALSE,0.206235928805063
"5948","Trf","6","trans",144994580,4.8804068402255,"Significant_005","Trf","9",103208876,103230286,NA,1025962255,FALSE,0.200483448222555
"5949","Mrps31","11","trans",89983904,4.88028670423754,"Significant_005","Mrps31","8",22410449,22429669,NA,1685820900,FALSE,-0.0596932071308613
"5950","unknow_303","4",NA,152488873,4.88013213041147,"Significant_005","unknow_303",NA,NA,NA,NA,711113748,FALSE,0.0783760527021118
"5951","Wdfy4","4","trans",139310952,4.88010735340065,"Significant_005","Wdfy4","14",32959547,33193855,NA,697935827,FALSE,0.123764114898735
"5952","Gm2a","11","cis",54114141,4.87947456403967,"Significant_005","Gm2a","11",55097985,55113029,NA,1649951137,FALSE,0.000808089325491353
"5953","Rab3gap1","3","trans",89468869,4.87900217155138,"Significant_005","Rab3gap1","1",127868755,127943876,NA,481054064,FALSE,0.150037382386548
"5954","H13__3","2","trans",154504596,4.87870863767155,"Significant_005","H13","2",152669422,152708668,NA,356976567,FALSE,-0.0452205328917658
"5955","Pex16","14","trans",66824400,4.87804387069002,"Significant_005","Pex16","2",92374676,92381220,NA,2046294600,FALSE,0.0298635895555023
"5956","Brap","9","trans",86695966,4.87730969996183,"Significant_005","Brap","5",121660563,121687249,NA,1413242859,FALSE,-0.0142053068882337
"5957","Gnas__1","11","trans",67688848,4.87657868243433,"Significant_005","Gnas","2",174284320,174346744,NA,1663525844,FALSE,-0.110962208523184
"5958","Cars2__1","2","trans",75668171,4.87651765502691,"Significant_005","Cars2","8",11514017,11550781,NA,278140142,FALSE,-0.0554625838229185
"5959","Pitrm1","18","trans",34442302,4.87647557763023,"Significant_005","Pitrm1","13",6548122,6580158,NA,2464053470,FALSE,0.0285360934853947
"5960","Dph6","2","trans",57289856,4.87559728362574,"Significant_005","Dph6","2",114516416,114655046,NA,259761827,FALSE,0.0982322732833711
"5961","Nags","2","trans",130284195,4.8748245723207,"Significant_005","Nags","11",102145513,102149528,NA,332756166,FALSE,-0.195480321268208
"5962","Plod1","4","trans",154157542,4.87357253999941,"Significant_005","Plod1","4",147909753,147936776,NA,712782417,FALSE,0.052871390483714
"5963","H2-Q10__1","17","cis",35664138,4.87338859463651,"Significant_005","H2-Q10","17",35470089,35474563,NA,2363288035,FALSE,0.163311339249953
"5964","Vcam1","3","cis",115710528,4.87268107166921,"Significant_005","Vcam1","3",116110020,116129688,NA,507295723,FALSE,0.229866410867695
"5965","Rxra","2","trans",77280708,4.87234883784151,"Significant_005","Rxra","2",27676445,27763319,NA,279752679,FALSE,-0.213525307249615
"5966","Epb41__1","4","trans",132984158,4.87161777755064,"Significant_005","Epb41","4",131923413,132075346,NA,691609033,FALSE,-0.242668659296865
"5967","Ift27","15","cis",77367575,4.87143674370447,"Significant_005","Ift27","15",78159460,78174081,NA,2188740019,FALSE,0.0553623842853917
"5968","Mpo","4","trans",130327283,4.87103682206153,"Significant_005","Mpo","11",87793784,87804412,NA,688952158,FALSE,0.346513563458365
"5969","Cyp51","5","trans",121879869,4.87100540601839,"Significant_005","Cyp51","5",4080674,4104697,NA,844012860,FALSE,0.127516495562536
"5970","Fbxl20","5","trans",140830389,4.86947670019114,"Significant_005","Fbxl20","11",98082554,98150921,NA,862963380,FALSE,-0.0486817418781475
"5971","Ikbkap","14",NA,29031024,4.86817268791188,"Significant_005","Ikbkap",NA,NA,NA,NA,2008501224,FALSE,-0.00734307256642143
"5972","Tor1aip2__2","8","trans",45051507,4.86775545169262,"Significant_005","Tor1aip2","1",156035664,156068861,NA,1235197187,FALSE,0.103308819616649
"5973","Zfand1","18","trans",80535222,4.86680782672955,"Significant_005","Zfand1","3",10339956,10351334,NA,2510146390,FALSE,0.0423478960064326
"5974","Ptpn9","9","trans",96840098,4.8658233772107,"Significant_005","Ptpn9","9",56994968,57062808,NA,1423386991,FALSE,-0.00606582121344638
"5975","Zfand2b","1","trans",82743671,4.86546074990901,"Significant_005","Zfand2b","1",75168646,75171626,NA,82743671,FALSE,0.0140924544005417
"5976","Camp","4","trans",133077104,4.86532636042948,"Significant_005","Camp","9",109847377,109849456,NA,691701979,FALSE,0.335194235904671
"5977","Stk4","10","trans",122453324,4.86411316852477,"Significant_005","Stk4","2",164074113,164155524,NA,1580595327,FALSE,0.0632679259123418
"5978","Plekhm1","6","trans",34179312,4.86396799788041,"Significant_005","Plekhm1","11",103364275,103412705,NA,915146987,FALSE,0.0332959715171095
"5979","Rab3gap2__1","1","trans",186625517,4.86291319411508,"Significant_005","Rab3gap2","1",185204088,185286756,NA,186625517,FALSE,0.0491895780727616
"5980","S100a8","3","trans",118798687,4.86257245667789,"Significant_005","S100a8","3",90669071,90670034,NA,510383882,FALSE,0.307598671020221
"5981","Slc22a26","2","trans",135474930,4.86185041168466,"Significant_005","Slc22a26","19",7780094,7802667,NA,337946901,FALSE,-0.155019640084041
"5982","Csrp3","7","trans",46855188,4.86147370357938,"Significant_005","Csrp3","7",48830398,48848051,NA,1084559409,FALSE,0.028690684486793
"5983","Csrp3","7","cis",48795930,4.86147367132883,"Significant_005","Csrp3","7",48830398,48848051,NA,1086500151,FALSE,0.028690684486793
"5984","Ptp4a2","4","trans",9514601,4.86130523861143,"Significant_005","Ptp4a2","4",129811165,129850003,NA,568139476,FALSE,-0.10091278959462
"5985","Ctsc","1","trans",193106920,4.86097285835977,"Significant_005","Ctsc","7",88278024,88315861,NA,193106920,FALSE,-0.195185192992812
"5986","Slc25a23","17","cis",57449880,4.85978944972032,"Significant_005","Slc25a23","17",57043711,57059909,NA,2385073777,FALSE,-0.0386969383954859
"5987","Arhgef15","11","trans",72209598,4.85963934350328,"Significant_005","Arhgef15","11",68928900,68956934,NA,1668046594,FALSE,-0.141414439686992
"5988","Mrpl45","2","trans",126718026,4.85908275209531,"Significant_005","Mrpl45","11",97314923,97329920,NA,329189997,FALSE,-0.204460494576027
"5989","Dnajc2","5","trans",16622277,4.85907881964972,"Significant_005","Dnajc2","5",21757266,21785264,NA,738755268,FALSE,0.092454400541692
"5990","Prmt5","14","trans",79637923,4.85884820723142,"Significant_005","Prmt5","14",54507182,54517470,NA,2059108123,FALSE,0.126860302726798
"5991","Car14","2","trans",128126164,4.85875606927709,"Significant_005","Car14","3",95897768,95905117,NA,330598135,FALSE,-0.139203543568114
"5992","Ergic1","17","cis",25574885,4.85842259080483,"Significant_005","Ergic1","17",26560762,26656934,NA,2353198782,FALSE,0.00950734658599827
"5993","Ptprj","2","cis",90580323,4.85736108180538,"Significant_005","Ptprj","2",90429756,90580694,NA,293052294,FALSE,0.112090733400104
"5994","Scp2__1","10","trans",62495055,4.85724263603764,"Significant_005","Scp2","4",108043830,108144971,NA,1520637058,FALSE,0.0843715524449972
"5995","Cgnl1__1","3","trans",66296724,4.85723205085686,"Significant_005","Cgnl1","9",71626507,71809300,NA,457881919,FALSE,0.131536706935879
"5996","Prune__1","13",NA,41828327,4.85716620557273,"Significant_005","Prune",NA,NA,NA,NA,1893876888,FALSE,0.219230063902721
"5997","Fam134a","1",NA,69533339,4.85691130787583,"Significant_005","Fam134a",NA,NA,NA,NA,69533339,FALSE,0.085781997206901
"5998","Camk1d","6","trans",100573244,4.85686028432312,"Significant_005","Camk1d","2",5293457,5714860,NA,981540919,FALSE,0.0344597235547028
"5999","Gripap1","18","trans",38586474,4.85685202964536,"Significant_005","Gripap1","X",7789961,7820567,NA,2468197642,FALSE,-0.030780516018
"6000","Vat1","18","trans",65026069,4.85633570598794,"Significant_005","Vat1","11",101458748,101466199,NA,2494637237,FALSE,0.152054303602673
"6001","Ralgapa2","18","trans",82555104,4.85612702913522,"Significant_005","Ralgapa2","2",146239876,146512254,NA,2512166272,FALSE,-0.00284952531422365
"6002","Nln","13","cis",104178285,4.85554788136903,"Significant_005","Nln","13",104023050,104109673,NA,1956226846,FALSE,0.137452480834229
"6003","Nbn","6","trans",39389695,4.85374627373606,"Significant_005","Nbn","4",15957587,15992589,NA,920357370,FALSE,0.0897061436236364
"6004","Rab32__1","10","trans",12501399,4.853201558739,"Significant_005","Rab32","10",10545039,10558207,NA,1470643402,FALSE,-0.0319230417887584
"6005","Pygl__1","2","trans",104721830,4.85306095016025,"Significant_005","Pygl","12",70190815,70227683,NA,307193801,FALSE,-0.0417465972412533
"6006","Tmprss6","15","cis",77735095,4.85245104702956,"Significant_005","Tmprss6","15",78439667,78468648,NA,2189107539,FALSE,0.120371284684507
"6007","Plekha1","7","trans",122035072,4.85234854227463,"Significant_005","Plekha1","7",130860551,130913494,NA,1159739293,FALSE,0.246172231698722
"6008","Pdss2","10","trans",45066904,4.85205759814622,"Significant_005","Pdss2","10",43218248,43464882,NA,1503208907,FALSE,0.0746941541534401
"6009","H13__3","2","cis",152699678,4.85060546302461,"Significant_005","H13","2",152669422,152708668,NA,355171649,FALSE,-0.0452205328917658
"6010","Pdxk","7","trans",142375950,4.84957911775731,"Significant_005","Pdxk","10",78436747,78464948,NA,1180080171,FALSE,-0.0345370350851305
"6011","Cct3","4","trans",22433801,4.84951785366834,"Significant_005","Cct3","3",88297135,88321766,NA,581058676,FALSE,-0.0810127115964332
"6012","Plekhg3","12","trans",85095513,4.84924550719999,"Significant_005","Plekhg3","12",76533303,76580489,NA,1810015052,FALSE,-0.00365320079860669
"6013","Ppp1r21__1","14","trans",78002197,4.84855322651861,"Significant_005","Ppp1r21","17",88530124,88588367,NA,2057472397,FALSE,-0.0298918026774253
"6014","Ppp2r5c","11","trans",80674885,4.84831974383972,"Significant_005","Ppp2r5c","12",110447144,110583075,NA,1676511881,FALSE,0.148998003992016
"6015","unknow_126","2",NA,117287890,4.84830251555163,"Significant_005","unknow_126",NA,NA,NA,NA,319759861,FALSE,0.212152815498823
"6016","Pnkd__1","1","trans",71893997,4.84807413443511,"Significant_005","Pnkd","1",74284599,74353692,NA,71893997,FALSE,-0.0955860570751457
"6017","Ikbke","2","trans",53103677,4.84781493999284,"Significant_005","Ikbke","1",131254600,131279601,NA,255575648,FALSE,0.0664983283725261
"6018","Rad23a","2","trans",117287890,4.84764906764318,"Significant_005","Rad23a","8",84834927,84840652,NA,319759861,FALSE,0.164056186802145
"6019","Shtn1","2","trans",72298236,4.84745331919001,"Significant_005","Shtn1","19",58973358,59076124,NA,274770207,FALSE,0.198084329021428
"6020","Txlna","3","trans",66296724,4.84724316828094,"Significant_005","Txlna","4",129626077,129641065,NA,457881919,FALSE,-0.03753755871856
"6021","Slc16a12","1","trans",118321880,4.8468732626395,"Significant_005","Slc16a12","19",34668401,34747493,NA,118321880,FALSE,-0.0379005698154634
"6022","Psmb10","8","trans",92853211,4.84622392279792,"Significant_005","Psmb10","8",105935728,105938392,NA,1282998891,FALSE,0.0898384524035387
"6023","Gcc1","6","trans",32865655,4.84566362807495,"Significant_005","Gcc1","6",28416603,28421724,NA,913833330,FALSE,0.0217382104416764
"6024","Mtr","13","trans",5870051,4.84509107756824,"Significant_005","Mtr","13",12181331,12258199,NA,1857918612,FALSE,0.00991691235593675
"6025","Dio1","9","trans",108597484,4.84489949085503,"Significant_005","Dio1","4",107291465,107307168,NA,1435144377,FALSE,-0.00305051596047466
"6026","Ech1","8","trans",105960690,4.84423672133997,"Significant_005","Ech1","7",28825338,28832239,NA,1296106370,FALSE,-0.1215296076902
"6027","Dhcr24","5","trans",117990823,4.8431658108157,"Significant_005","Dhcr24","4",106561038,106589113,NA,840123814,FALSE,0.153888473529038
"6028","Aldh1a7__1","2","trans",72298236,4.84309123658009,"Significant_005","Aldh1a7","19",20692953,20727556,NA,274770207,FALSE,0.173879742254639
"6029","Psmd14","2","trans",130171706,4.84253001003779,"Significant_005","Psmd14","2",61711694,61800376,NA,332643677,FALSE,0.101559261055013
"6030","Akr1b8__1","8","trans",110713239,4.84206958720894,"Significant_005","Akr1b8","6",34354146,34368461,NA,1300858919,FALSE,-0.0449451741173635
"6031","Trmt10c","16","trans",57208240,4.84140762785772,"Significant_005","Trmt10c","16",56033720,56037786,NA,2279624369,FALSE,-0.211122119864241
"6032","Wdr1","18","trans",49912756,4.84092921754708,"Significant_005","Wdr1","5",38526806,38562922,NA,2479523924,FALSE,0.0202865555016829
"6033","Vrk2","11","cis",26386952,4.84052001246726,"Significant_005","Vrk2","11",26471398,26594012,NA,1622223948,FALSE,0.226170491895781
"6034","Rps6kb2__1","19","trans",5295311,4.8398901686396,"Significant_005","Rps6kb2","19",4156792,4163383,NA,2532609118,FALSE,-0.0560111305521007
"6035","Snrpc","13","trans",108285611,4.83872159577364,"Significant_005","Snrpc","17",27840028,27851968,NA,1960334172,FALSE,-0.0768387545586778
"6036","Tifa","5","trans",64116380,4.8384134997104,"Significant_005","Tifa","3",127788875,127798394,NA,786249371,FALSE,-0.00924070881672335
"6037","Fyb__1","11","trans",99386692,4.83715895974492,"Significant_005","Fyb","15",6522796,6665608,NA,1695223688,FALSE,0.0937426713569982
"6038","Mtr","13","cis",12186381,4.83683361260501,"Significant_005","Mtr","13",12181331,12258199,NA,1864234942,FALSE,0.00991691235593675
"6039","Pcm1","3","trans",136670715,4.83540460367972,"Significant_005","Pcm1","8",41239484,41334088,NA,528255910,FALSE,0.177730552837573
"6040","Xpa","2","trans",129299933,4.83487261468409,"Significant_005","Xpa","4",46175220,46196344,NA,331771904,FALSE,-0.0963498156092421
"6041","Aadat","8","cis",61120983,4.83481157831056,"Significant_005","Aadat","8",60505843,60545677,NA,1251266663,FALSE,-0.133039610430676
"6042","Comt__1","16","trans",26701277,4.83479634143446,"Significant_005","Comt","16",18406882,18426716,NA,2249117406,FALSE,-0.0106316447779862
"6043","Gm43738","5",NA,67613856,4.83470260983668,"Significant_005","Gm43738",NA,NA,NA,NA,789746847,FALSE,0.0804927236826387
"6044","Wdr89","2","trans",117287890,4.83407755214139,"Significant_005","Wdr89","12",75630594,75669537,NA,319759861,FALSE,0.14048724061561
"6045","Fcgr2b__1","1","trans",167372067,4.83404794199918,"Significant_005","Fcgr2b","1",170960558,170976071,NA,167372067,FALSE,-0.176943454827807
"6046","Grpel1","9","trans",108303161,4.83326843836922,"Significant_005","Grpel1","5",36465185,36474077,NA,1434850054,FALSE,-0.127038668830941
"6047","Galnt2","8","trans",115351809,4.83249950863671,"Significant_005","Galnt2","8",124231394,124345722,NA,1305497489,FALSE,0.0515735868752557
"6048","Timmdc1","16","cis",39026901,4.83198006095852,"Significant_005","Timmdc1","16",38497843,38522778,NA,2261443030,FALSE,0.0224717516116746
"6049","Pnkd__1","1","cis",74295345,4.83124516005488,"Significant_005","Pnkd","1",74284599,74353692,NA,74295345,FALSE,-0.0955860570751457
"6050","Eif4ebp1","11","trans",9684757,4.83000033094889,"Significant_005","Eif4ebp1","8",27260327,27275656,NA,1605521753,FALSE,0.0715347691262053
"6051","Ppat","3","trans",101040702,4.82985829719427,"Significant_005","Ppat","5",76913249,76951578,NA,492625897,FALSE,-0.140474032225197
"6052","Cyp3a11","5","trans",144358032,4.8293662401665,"Significant_005","Cyp3a11","5",145854607,145879854,NA,866491023,FALSE,0.0561797752808989
"6053","Nfix","2","trans",60842349,4.82907194748381,"Significant_005","Nfix","8",84704712,84801238,NA,263314320,FALSE,-0.183408169431738
"6054","Aspg__1","12","trans",110792698,4.82811021749387,"Significant_005","Aspg","12",112106683,112127573,NA,1835712237,FALSE,-0.1121136103323
"6055","Aspg__1","12","cis",111485630,4.82811017271816,"Significant_005","Aspg","12",112106683,112127573,NA,1836405169,FALSE,-0.1121136103323
"6056","Crygn","5","trans",34573824,4.82721390378054,"Significant_005","Crygn","5",24751002,24757848,NA,756706815,FALSE,0.0651460709264177
"6057","Khk","5","trans",63968754,4.8269734469555,"Significant_005","Khk","5",30921436,30931248,NA,786101745,FALSE,0.112647651973495
"6058","Eif1ad","9","trans",27006959,4.82686788153006,"Significant_005","Eif1ad","19",5366813,5371518,NA,1353553852,FALSE,-0.000112852487692026
"6059","Sigirr__1","16","trans",62827241,4.82684877655995,"Significant_005","Sigirr","7",141091175,141100597,NA,2285243370,FALSE,-0.0420683030242804
"6060","Arhgef12__1","9","trans",59426161,4.82666806953863,"Significant_005","Arhgef12","9",42963842,43105718,NA,1385973054,FALSE,-0.0731143054634711
"6061","Ahsa1","8","trans",69102791,4.8265640443237,"Significant_005","Ahsa1","12",87266415,87273998,NA,1259248471,FALSE,-0.184869757081322
"6062","Slc35d1","8","trans",36222911,4.82606659143521,"Significant_005","Slc35d1","4",103170649,103222269,NA,1226368591,FALSE,0.112880700813949
"6063","Ralgapb","8","trans",113645097,4.8257805610441,"Significant_005","Ralgapb","2",158409830,158499253,NA,1303790777,FALSE,-0.0538024235071732
"6064","Rab9","3","trans",65376941,4.82548708934671,"Significant_005","Rab9","X",166457251,166479867,NA,456962136,FALSE,-0.222744552423917
"6065","Nr1h3","2","cis",92024398,4.82463464657085,"Significant_005","Nr1h3","2",91184061,91202829,NA,294496369,FALSE,-0.136499440692126
"6066","Cant1","11","trans",114872405,4.82380711102869,"Significant_005","Cant1","11",118406289,118419134,NA,1710709401,FALSE,0.0228667353185967
"6067","Fastkd5","2","trans",128896522,4.82225362872382,"Significant_005","Fastkd5","2",130613846,130630002,NA,331368493,FALSE,-0.194571795342014
"6068","Treml1","14","trans",115046500,4.82127149441455,"Significant_005","Treml1","17",48359916,48367176,NA,2094516700,FALSE,0.13454634464752
"6069","Ftsj3","11","trans",43774755,4.82089297929328,"Significant_005","Ftsj3","11",106249138,106256084,NA,1639611751,FALSE,-0.0841315295744051
"6070","Suds3","2","trans",46419775,4.82066165731569,"Significant_005","Suds3","5",117091678,117115993,NA,248891746,FALSE,0.000186878270369731
"6071","Slco1b2__1","13","trans",59756393,4.81909155176662,"Significant_005","Slco1b2","6",141629452,141686646,NA,1911804954,FALSE,0.0841052029731275
"6072","Slc29a1","1","trans",191718190,4.81899623711727,"Significant_005","Slc29a1","17",45585200,45599618,NA,191718190,FALSE,-0.268517542565227
"6073","Clic1","3","trans",102769714,4.81765269843457,"Significant_005","Clic1","17",35050243,35058719,NA,494354909,FALSE,0.177358662924772
"6074","Slc26a1","19","trans",33137889,4.81675266838741,"Significant_005","Slc26a1","5",108669878,108678380,NA,2560451696,FALSE,-0.115135161723268
"6075","Lasp1","13","trans",59756393,4.81652995443526,"Significant_005","Lasp1","11",97799005,97838765,NA,1911804954,FALSE,0.191460955231851
"6076","Rai1","2","trans",117287890,4.8159030544548,"Significant_005","Rai1","11",60104917,60199197,NA,319759861,FALSE,-0.00415857641291167
"6077","Mocs2__1","13","cis",115090041,4.81583811562398,"Significant_005","Mocs2","13",114818160,114829420,NA,1967138602,FALSE,-0.129357533851916
"6078","Fam213a","2",NA,129198943,4.81549843440035,"Significant_005","Fam213a",NA,NA,NA,NA,331670914,FALSE,0.102824096521
"6079","Zfp652","2","trans",118479379,4.81457243373719,"Significant_005","Zfp652","11",95749067,95764715,NA,320951350,FALSE,-0.0586648579959617
"6080","Rsu1","4","trans",105232517,4.8140576062032,"Significant_005","Rsu1","2",13076967,13271438,NA,663857392,FALSE,0.00633120419363226
"6081","Mrps36__2","12","trans",80167644,4.81344716303106,"Significant_005","Mrps36","13",100735940,100744659,NA,1805087183,FALSE,-0.148681409026709
"6082","Ascc2","1","trans",106770811,4.81278747361427,"Significant_005","Ascc2","11",4637696,4685699,NA,106770811,FALSE,0.0312883522126141
"6083","Man2b1","8","cis",84234979,4.81271574587991,"Significant_005","Man2b1","8",85082730,85098739,NA,1274380659,FALSE,-0.0967004753911044
"6084","Atp1b1","13","trans",59756393,4.8105943825611,"Significant_005","Atp1b1","1",164437099,164458355,NA,1911804954,FALSE,-0.0793122105810514
"6085","Mre11a","9","cis",15311805,4.81004301906821,"Significant_005","Mre11a","9",14784654,14837125,NA,1341858698,FALSE,0.0410830401876133
"6086","Rab3ip","10","cis",117735091,4.8094508374146,"Significant_005","Rab3ip","10",116905780,116950456,NA,1575877094,FALSE,-0.062335307882033
"6087","Ctnnb1","2","trans",60284318,4.80886103216279,"Significant_005","Ctnnb1","9",120933400,120960507,NA,262756289,FALSE,-0.0545495429025163
"6088","Edf1","13","trans",59756393,4.80803515454748,"Significant_005","Edf1","2",25557824,25562084,NA,1911804954,FALSE,-0.0355207960031199
"6089","Slc35e2","4","cis",155533723,4.80781659815011,"Significant_005","Slc35e2","4",155601416,155623340,NA,714158598,FALSE,-0.099406724824785
"6090","Pars2","4","trans",70534405,4.80724155780864,"Significant_005","Pars2","4",106651069,106655282,NA,629159280,FALSE,-0.109410486817419
"6091","Chka","19","cis",3818237,4.80666539114933,"Significant_005","Chka","19",3851585,3894369,NA,2531132044,FALSE,0.0424748550550861
"6092","Gmfg","13","trans",43376829,4.80626920497359,"Significant_005","Gmfg","7",28437469,28448230,NA,1895425390,FALSE,0.126054907912951
"6093","Ctso","2","trans",60425407,4.80578810822197,"Significant_005","Ctso","3",81932601,81956725,NA,262897378,FALSE,0.0248275472922456
"6094","Wdr73","7","trans",78775348,4.80346703077764,"Significant_005","Wdr73","7",80890723,80901269,NA,1116479569,FALSE,0.0364090338416398
"6095","Pdcd6ip__1","9","cis",114375356,4.80247340056362,"Significant_005","Pdcd6ip","9",113651744,113708279,NA,1440922249,FALSE,0.0403131170464687
"6096","Vps26b","13","trans",69499547,4.80146358395744,"Significant_005","Vps26b","9",27004502,27030094,NA,1921548108,FALSE,-0.0124586293399667
"6097","Churc1","11","trans",11769125,4.80003526313178,"Significant_005","Churc1","12",76765538,76783180,NA,1607606121,FALSE,0.0338841453917279
"6098","Nup43","5","trans",27754526,4.79992600736465,"Significant_005","Nup43","10",7667504,7678886,NA,749887517,FALSE,-0.111804428329504
"6099","1810043G02Rik","10",NA,127030789,4.79944801440534,"Significant_005","1810043G02Rik",NA,NA,NA,NA,1585172792,FALSE,0.0166153299372112
"6100","Ces3a","2","trans",26362947,4.79918416097011,"Significant_005","Ces3a","8",105048576,105061928,NA,228834918,FALSE,-0.0573040734728868
"6101","Nqo1","2","trans",102451007,4.79870000427975,"Significant_005","Nqo1","8",107388225,107403205,NA,304922978,FALSE,0.0633471762548222
"6102","Galnt1","16","trans",65562652,4.79816776113595,"Significant_005","Galnt1","18",24205321,24286816,NA,2287978781,FALSE,0.187250490202993
"6103","Dip2c","3","trans",110250897,4.79784964583598,"Significant_005","Dip2c","13",9276507,9668928,NA,501836092,FALSE,-0.068663929518433
"6104","Fam107b__1","2","trans",4942099,4.79722206527004,"Significant_005","Fam107b","2",3704812,3782142,NA,207414070,FALSE,-0.0292054933677157
"6105","Rftn1","17","trans",66111596,4.79706608554039,"Significant_005","Rftn1","17",49993258,50190497,NA,2393735493,FALSE,0.194350322787745
"6106","Pxn","5","cis",116444790,4.79634760068421,"Significant_005","Pxn","5",115491970,115555987,NA,838577781,FALSE,-0.177474643456672
"6107","Jchain","7","trans",30732701,4.79607287742384,"Significant_005","Jchain","5",88519809,88527897,NA,1068436922,FALSE,-0.0684346255735677
"6108","Lgals3","12","trans",110483291,4.79558064153202,"Significant_005","Lgals3","14",47373860,47386167,NA,1835402830,FALSE,0.388988418513451
"6109","Arl6ip4","5","trans",89239281,4.7951802696972,"Significant_005","Arl6ip4","5",124116108,124118195,NA,811372272,FALSE,-0.0933713270041897
"6110","Ppt1","4","trans",121147148,4.79514305467017,"Significant_005","Ppt1","4",122836077,122859175,NA,679772023,FALSE,-0.0577959539318816
"6111","Aspg","12","trans",109991378,4.79491919448002,"Significant_005","Aspg","12",112106683,112127573,NA,1834910917,FALSE,-0.1121136103323
"6112","Srp72__2","5","trans",89422847,4.79429971185667,"Significant_005","Srp72","5",76974701,76999935,NA,811555838,FALSE,-0.0750539311788969
"6113","Gas2","8","trans",77517748,4.79424323029377,"Significant_005","Gas2","7",51861791,51995005,NA,1267663428,FALSE,0.138723920495422
"6114","Pacsin3","9","trans",45965513,4.79388463996369,"Significant_005","Pacsin3","2",91255875,91264680,NA,1372512406,FALSE,-0.112085502877501
"6115","Psph","2","trans",161052758,4.79366992186126,"Significant_005","Psph","5",129765558,129787443,NA,363524729,FALSE,0.105968485942812
"6116","Stard10","2","trans",118746516,4.79265111605308,"Significant_005","Stard10","7",101317086,101346626,NA,321218487,FALSE,0.0100835494093921
"6117","Ubr4","13","trans",98637321,4.79245099440773,"Significant_005","Ubr4","4",139380659,139489533,NA,1950685882,FALSE,0.172614906788653
"6118","Clmn","12","trans",95784635,4.79172596891753,"Significant_005","Clmn","12",104763114,104865082,NA,1820704174,FALSE,-0.070702083539054
"6119","Gbp2","4","trans",40163788,4.79159004528051,"Significant_005","Gbp2","3",142620663,142638008,NA,598788663,FALSE,0.11063775762107
"6120","Mff__1","1","cis",82743671,4.79111903447721,"Significant_005","Mff","1",82724890,82752390,NA,82743671,FALSE,-0.146228610926942
"6121","Rasgrp2","11","trans",8493249,4.79107338468548,"Significant_005","Rasgrp2","19",6398957,6415216,NA,1604330245,FALSE,-0.00591875168146354
"6122","Pkm","9","trans",95230293,4.79085072165606,"Significant_005","Pkm","9",59656576,59679372,NA,1421777186,FALSE,0.226721757278074
"6123","Mef2d","8","trans",87687987,4.79084202600989,"Significant_005","Mef2d","3",88141941,88172091,NA,1277833667,FALSE,-0.0283035582459767
"6124","Rassf2","16","trans",3866667,4.79067320326089,"Significant_005","Rassf2","2",131992850,132030416,NA,2226282796,FALSE,0.097114343548463
"6125","Hyou1","2","trans",102451007,4.79052176213452,"Significant_005","Hyou1","9",44379490,44392369,NA,304922978,FALSE,-0.151239187413482
"6126","Crls1","1","trans",105847567,4.79022886414535,"Significant_005","Crls1","2",132846650,132866786,NA,105847567,FALSE,-0.00860604768503713
"6127","B4galt7","17","trans",69075897,4.7900586795942,"Significant_005","B4galt7","13",55599896,55610443,NA,2396699794,FALSE,0.00190468007103168
"6128","Rnf14","3","trans",83015019,4.78975135008963,"Significant_005","Rnf14","18",38277460,38317852,NA,474600214,FALSE,0.182637644768582
"6129","Tubgcp2","8","trans",8661095,4.78770899683311,"Significant_005","Tubgcp2","7",139995955,140036674,NA,1198806775,FALSE,-0.0340250250391457
"6130","Plvap__1","8","cis",70505105,4.7869967636217,"Significant_005","Plvap","8",71497753,71511806,NA,1260650785,FALSE,0.0433212487127763
